,id,doi,title,display_name,relevance_score,publication_year,publication_date,ids,language,primary_location,type,type_crossref,indexed_in,open_access,authorships,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,has_fulltext,cited_by_count,cited_by_percentile_year,biblio,is_retracted,is_paratext,primary_topic,topics,keywords,concepts,mesh,locations_count,locations,best_oa_location,sustainable_development_goals,grants,datasets,versions,referenced_works_count,referenced_works,related_works,ngrams_url,abstract_inverted_index,cited_by_api_url,counts_by_year,updated_date,created_date
0,https://openalex.org/W4389671450,https://doi.org/10.1016/j.scitotenv.2023.169227,Cellular uptake and cytotoxicity of PEGylated MXene nanomaterials mediated by protein corona,Cellular uptake and cytotoxicity of PEGylated MXene nanomaterials mediated by protein corona,151.20581,2024,2024-02-01,"{'openalex': 'https://openalex.org/W4389671450', 'doi': 'https://doi.org/10.1016/j.scitotenv.2023.169227', 'pmid': 'https://pubmed.ncbi.nlm.nih.gov/38101623'}",en,"{'is_oa': False, 'landing_page_url': 'https://doi.org/10.1016/j.scitotenv.2023.169227', 'pdf_url': None, 'source': {'id': 'https://openalex.org/S86852077', 'display_name': 'Science of the total environment', 'issn_l': '0048-9697', 'issn': ['0048-9697', '1879-1026'], 'is_oa': False, 'is_in_doaj': False, 'host_organization': 'https://openalex.org/P4310320990', 'host_organization_name': 'Elsevier BV', 'host_organization_lineage': ['https://openalex.org/P4310320990'], 'host_organization_lineage_names': ['Elsevier BV'], 'type': 'journal'}, 'license': None, 'license_id': None, 'version': None, 'is_accepted': False, 'is_published': False}",article,journal-article,"['crossref', 'pubmed']","{'is_oa': False, 'oa_status': 'closed', 'oa_url': None, 'any_repository_has_fulltext': False}","[{'author_position': 'first', 'author': {'id': 'https://openalex.org/A5044810559', 'display_name': 'Xuri Wu', 'orcid': None}, 'institutions': [{'id': 'https://openalex.org/I27357992', 'display_name': 'Dalian University of Technology', 'ror': 'https://ror.org/023hj5876', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I27357992']}], 'countries': ['CN'], 'is_corresponding': False, 'raw_author_name': 'Xuri Wu', 'raw_affiliation_strings': ['Key Laboratory of Industrial Ecology and Environmental Engineering (MOE), School of Environmental Science and Technology, Dalian University of Technology, Dalian 116024, China']}, {'author_position': 'middle', 'author': {'id': 'https://openalex.org/A5026721597', 'display_name': 'Junbo Gong', 'orcid': 'https://orcid.org/0000-0001-7239-5273'}, 'institutions': [{'id': 'https://openalex.org/I27357992', 'display_name': 'Dalian University of Technology', 'ror': 'https://ror.org/023hj5876', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I27357992']}], 'countries': ['CN'], 'is_corresponding': False, 'raw_author_name': 'Jixiang Gong', 'raw_affiliation_strings': ['Key Laboratory of Industrial Ecology and Environmental Engineering (MOE), School of Environmental Science and Technology, Dalian University of Technology, Dalian 116024, China']}, {'author_position': 'middle', 'author': {'id': 'https://openalex.org/A5050852420', 'display_name': 'Han Zhang', 'orcid': 'https://orcid.org/0000-0002-0681-0069'}, 'institutions': [{'id': 'https://openalex.org/I27357992', 'display_name': 'Dalian University of Technology', 'ror': 'https://ror.org/023hj5876', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I27357992']}], 'countries': ['CN'], 'is_corresponding': False, 'raw_author_name': 'Han Zhang', 'raw_affiliation_strings': ['Key Laboratory of Industrial Ecology and Environmental Engineering (MOE), School of Environmental Science and Technology, Dalian University of Technology, Dalian 116024, China']}, {'author_position': 'middle', 'author': {'id': 'https://openalex.org/A5009198500', 'display_name': 'Yan Wei', 'orcid': 'https://orcid.org/0000-0003-3484-8811'}, 'institutions': [{'id': 'https://openalex.org/I27357992', 'display_name': 'Dalian University of Technology', 'ror': 'https://ror.org/023hj5876', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I27357992']}], 'countries': ['CN'], 'is_corresponding': False, 'raw_author_name': 'Yan Wang', 'raw_affiliation_strings': ['Key Laboratory of Industrial Ecology and Environmental Engineering (MOE), School of Environmental Science and Technology, Dalian University of Technology, Dalian 116024, China']}, {'author_position': 'last', 'author': {'id': 'https://openalex.org/A5044229993', 'display_name': 'Feng Tan', 'orcid': None}, 'institutions': [{'id': 'https://openalex.org/I27357992', 'display_name': 'Dalian University of Technology', 'ror': 'https://ror.org/023hj5876', 'country_code': 'CN', 'type': 'education', 'lineage': ['https://openalex.org/I27357992']}], 'countries': ['CN'], 'is_corresponding': True, 'raw_author_name': 'Feng Tan', 'raw_affiliation_strings': ['Key Laboratory of Industrial Ecology and Environmental Engineering (MOE), School of Environmental Science and Technology, Dalian University of Technology, Dalian 116024, China']}]",1,1,['https://openalex.org/A5044229993'],['https://openalex.org/I27357992'],"{'value': 3870, 'currency': 'USD', 'value_usd': 3870, 'provenance': 'doaj'}","{'value': 3870, 'currency': 'USD', 'value_usd': 3870, 'provenance': 'doaj'}",False,4,"{'min': 98, 'max': 99}","{'volume': '912', 'issue': None, 'first_page': '169227', 'last_page': '169227'}",False,False,"{'id': 'https://openalex.org/T12046', 'display_name': 'Two-Dimensional Transition Metal Carbides and Nitrides (MXenes)', 'score': 0.9998, 'subfield': {'id': 'https://openalex.org/subfields/2505', 'display_name': 'Materials Chemistry'}, 'field': {'id': 'https://openalex.org/fields/25', 'display_name': 'Materials Science'}, 'domain': {'id': 'https://openalex.org/domains/3', 'display_name': 'Physical Sciences'}}","[{'id': 'https://openalex.org/T12046', 'display_name': 'Two-Dimensional Transition Metal Carbides and Nitrides (MXenes)', 'score': 0.9998, 'subfield': {'id': 'https://openalex.org/subfields/2505', 'display_name': 'Materials Chemistry'}, 'field': {'id': 'https://openalex.org/fields/25', 'display_name': 'Materials Science'}, 'domain': {'id': 'https://openalex.org/domains/3', 'display_name': 'Physical Sciences'}}, {'id': 'https://openalex.org/T12627', 'display_name': 'Biomedical Applications of Graphene Nanomaterials', 'score': 0.9965, 'subfield': {'id': 'https://openalex.org/subfields/2204', 'display_name': 'Biomedical Engineering'}, 'field': {'id': 'https://openalex.org/fields/22', 'display_name': 'Engineering'}, 'domain': {'id': 'https://openalex.org/domains/3', 'display_name': 'Physical Sciences'}}, {'id': 'https://openalex.org/T10725', 'display_name': 'Mechanisms and Applications of RNA Interference', 'score': 0.9849, 'subfield': {'id': 'https://openalex.org/subfields/1312', 'display_name': 'Molecular Biology'}, 'field': {'id': 'https://openalex.org/fields/13', 'display_name': 'Biochemistry, Genetics and Molecular Biology'}, 'domain': {'id': 'https://openalex.org/domains/1', 'display_name': 'Life Sciences'}}]","[{'id': 'https://openalex.org/keywords/cell-penetrating-peptides', 'display_name': 'Cell-penetrating Peptides', 'score': 0.488709}]","[{'id': 'https://openalex.org/C139770010', 'wikidata': 'https://www.wikidata.org/wiki/Q1339807', 'display_name': 'Internalization', 'level': 3, 'score': 0.63914305}, {'id': 'https://openalex.org/C2777230088', 'wikidata': 'https://www.wikidata.org/wiki/Q864426', 'display_name': 'Biocompatibility', 'level': 2, 'score': 0.63571775}, {'id': 'https://openalex.org/C2779149719', 'wikidata': 'https://www.wikidata.org/wiki/Q682252', 'display_name': 'PEGylation', 'level': 3, 'score': 0.6136773}, {'id': 'https://openalex.org/C109316439', 'wikidata': 'https://www.wikidata.org/wiki/Q246181', 'display_name': 'Cytotoxicity', 'level': 3, 'score': 0.5961634}, {'id': 'https://openalex.org/C185592680', 'wikidata': 'https://www.wikidata.org/wiki/Q2329', 'display_name': 'Chemistry', 'level': 0, 'score': 0.59444827}, {'id': 'https://openalex.org/C28005876', 'wikidata': 'https://www.wikidata.org/wiki/Q189814', 'display_name': 'Endocytosis', 'level': 3, 'score': 0.5820394}, {'id': 'https://openalex.org/C12554922', 'wikidata': 'https://www.wikidata.org/wiki/Q7100', 'display_name': 'Biophysics', 'level': 1, 'score': 0.5566594}, {'id': 'https://openalex.org/C95444343', 'wikidata': 'https://www.wikidata.org/wiki/Q7141', 'display_name': 'Cell biology', 'level': 1, 'score': 0.48687854}, {'id': 'https://openalex.org/C53227056', 'wikidata': 'https://www.wikidata.org/wiki/Q189152', 'display_name': 'Viability assay', 'level': 3, 'score': 0.4743955}, {'id': 'https://openalex.org/C1491633281', 'wikidata': 'https://www.wikidata.org/wiki/Q7868', 'display_name': 'Cell', 'level': 2, 'score': 0.37242764}, {'id': 'https://openalex.org/C171250308', 'wikidata': 'https://www.wikidata.org/wiki/Q11468', 'display_name': 'Nanotechnology', 'level': 1, 'score': 0.3642094}, {'id': 'https://openalex.org/C55493867', 'wikidata': 'https://www.wikidata.org/wiki/Q7094', 'display_name': 'Biochemistry', 'level': 1, 'score': 0.2705521}, {'id': 'https://openalex.org/C192562407', 'wikidata': 'https://www.wikidata.org/wiki/Q228736', 'display_name': 'Materials science', 'level': 0, 'score': 0.257864}, {'id': 'https://openalex.org/C202751555', 'wikidata': 'https://www.wikidata.org/wiki/Q221681', 'display_name': 'In vitro', 'level': 2, 'score': 0.20996791}, {'id': 'https://openalex.org/C86803240', 'wikidata': 'https://www.wikidata.org/wiki/Q420', 'display_name': 'Biology', 'level': 0, 'score': 0.19179615}, {'id': 'https://openalex.org/C2776964284', 'wikidata': 'https://www.wikidata.org/wiki/Q410083', 'display_name': 'Polyethylene glycol', 'level': 2, 'score': 0.08736959}, {'id': 'https://openalex.org/C178790620', 'wikidata': 'https://www.wikidata.org/wiki/Q11351', 'display_name': 'Organic chemistry', 'level': 1, 'score': 0.0}]",[],2,"[{'is_oa': False, 'landing_page_url': 'https://doi.org/10.1016/j.scitotenv.2023.169227', 'pdf_url': None, 'source': {'id': 'https://openalex.org/S86852077', 'display_name': 'Science of the total environment', 'issn_l': '0048-9697', 'issn': ['0048-9697', '1879-1026'], 'is_oa': False, 'is_in_doaj': False, 'host_organization': 'https://openalex.org/P4310320990', 'host_organization_name': 'Elsevier BV', 'host_organization_lineage': ['https://openalex.org/P4310320990'], 'host_organization_lineage_names': ['Elsevier BV'], 'type': 'journal'}, 'license': None, 'license_id': None, 'version': None, 'is_accepted': False, 'is_published': False}, {'is_oa': False, 'landing_page_url': 'https://pubmed.ncbi.nlm.nih.gov/38101623', 'pdf_url': None, 'source': {'id': 'https://openalex.org/S4306525036', 'display_name': 'PubMed', 'issn_l': None, 'issn': None, 'is_oa': False, 'is_in_doaj': False, 'host_organization': 'https://openalex.org/I1299303238', 'host_organization_name': 'National Institutes of Health', 'host_organization_lineage': ['https://openalex.org/I1299303238'], 'host_organization_lineage_names': ['National Institutes of Health'], 'type': 'repository'}, 'license': None, 'license_id': None, 'version': None, 'is_accepted': False, 'is_published': False}]",,"[{'id': 'https://metadata.un.org/sdg/7', 'display_name': 'Affordable and clean energy', 'score': 0.76}]","[{'funder': 'https://openalex.org/F4320321001', 'funder_display_name': 'National Natural Science Foundation of China', 'award_id': None}]",[],[],50,"['https://openalex.org/W1946760493', 'https://openalex.org/W1988744814', 'https://openalex.org/W1995279009', 'https://openalex.org/W2008779661', 'https://openalex.org/W2070032426', 'https://openalex.org/W2110634891', 'https://openalex.org/W2149715145', 'https://openalex.org/W2157016784', 'https://openalex.org/W2278924796', 'https://openalex.org/W2284550715', 'https://openalex.org/W2312108633', 'https://openalex.org/W2323147899', 'https://openalex.org/W2402706228', 'https://openalex.org/W2463195069', 'https://openalex.org/W2538234896', 'https://openalex.org/W2544360569', 'https://openalex.org/W2563556731', 'https://openalex.org/W2624235807', 'https://openalex.org/W2624317658', 'https://openalex.org/W2748717829', 'https://openalex.org/W2780371959', 'https://openalex.org/W2789119067', 'https://openalex.org/W2809377087', 'https://openalex.org/W2810759329', 'https://openalex.org/W2903842646', 'https://openalex.org/W2907782134', 'https://openalex.org/W2949279271', 'https://openalex.org/W2950784050', 'https://openalex.org/W2974689930', 'https://openalex.org/W2987347482', 'https://openalex.org/W2998913628', 'https://openalex.org/W2999195008', 'https://openalex.org/W3006021744', 'https://openalex.org/W3015481839', 'https://openalex.org/W3023467572', 'https://openalex.org/W3041500249', 'https://openalex.org/W3082739583', 'https://openalex.org/W3101911281', 'https://openalex.org/W3135875197', 'https://openalex.org/W3184925808', 'https://openalex.org/W3211709149', 'https://openalex.org/W3214045855', 'https://openalex.org/W4200321756', 'https://openalex.org/W4210937146', 'https://openalex.org/W4224005155', 'https://openalex.org/W4285182824', 'https://openalex.org/W4297177888', 'https://openalex.org/W4312058717', 'https://openalex.org/W4320857064', 'https://openalex.org/W4383681669']","['https://openalex.org/W3014051166', 'https://openalex.org/W2606465226', 'https://openalex.org/W2566797669', 'https://openalex.org/W2188373111', 'https://openalex.org/W2094296580', 'https://openalex.org/W2074598028', 'https://openalex.org/W2021992479', 'https://openalex.org/W2021210918', 'https://openalex.org/W1991573020', 'https://openalex.org/W113073308']",https://api.openalex.org/works/W4389671450/ngrams,"{'A': [0], 'stringent': [1], 'analysis': [2, 123], 'of': [3, 6, 17, 28, 33, 45, 65, 101, 132, 161, 173, 188], 'the': [4, 14, 46, 59, 87, 99, 102, 129, 171, 194], 'biocompatibility': [5, 183], 'MXene': [7, 25, 49, 66], 'is': [8, 26], 'a': [9, 30, 42, 95, 152, 157, 174], 'necessary': [10], 'condition': [11], 'for': [12, 182], 'assessing': [13], 'biological': [15], 'risk': [16], 'MXene.': [18], 'Owing': [19], 'to': [20, 36], 'high': [21], 'surface': [22], 'free': [23], 'energy,': [24], 'capable': [27], 'adsorbing': [29], 'large': [31], 'amount': [32], 'blood': [34], 'proteins': [35], 'form': [37], 'MXene-protein': [38], 'corona': [39, 76, 107], 'complexes,': [40], 'however,': [41], 'comprehensive': [43], 'understanding': [44], 'relationship': [47], 'between': [48, 89], 'and': [50, 62, 68, 91, 111, 159, 170, 185], 'cellular': [51, 60], 'physiological': [52], 'systems': [53], 'remains': [54], 'limited.': [55], 'Therefore,': [56], 'we': [57, 147], 'investigated': [58], 'uptake': [61], 'cytotoxicity': [63], 'effect': [64, 142], 'Ti3C2Tx': [67, 70, 90, 110, 113, 133, 150, 192], 'PEGylation': [69, 84, 169], 'mediated': [71], 'by': [72, 135, 167], 'human': [73], 'serum': [74, 92], 'protein': [75, 103, 106, 175], 'in': [77, 98, 193], 'THP-1': [78, 120, 136, 164], 'cells.': [79, 121, 137], 'It': [80], 'was': [81, 128, 139], 'found': [82, 148], 'that': [83, 125, 149], 'can': [85], 'alter': [86], 'interaction': [88], 'proteins,': [93], 'inducing': [94], 'significant': [96, 141], 'transformation': [97], 'fingerprint': [100], 'corona.': [104, 176], 'Following': [105], 'formation,': [108], 'both': [109, 156], 'PEGylated': [112], 'predominantly': [114], 'accumulated': [115], 'at': [116], 'lysosomal': [117], 'sites': [118], 'within': [119, 163], 'Further': [122], 'revealed': [124], 'clathrin-mediated': [126], 'endocytosis': [127], 'primary': [130], 'mechanism': [131], 'internalization': [134], 'There': [138], 'no': [140], 'on': [143, 191], 'cell': [144], 'viability.': [145], 'However,': [146], 'plays': [151], 'dual': [153], 'role': [154], 'as': [155], 'stimulus': [158], 'scavenger': [160], 'ROS': [162], 'cells,': [165], 'influenced': [166], 'its': [168], 'formation': [172], 'This': [177], 'study': [178], 'provides': [179], 'important': [180], 'insights': [181], 'evaluation': [184], 'rational': [186], 'design': [187], 'nanoproducts': [189], 'based': [190], 'future.': [195]}",https://api.openalex.org/works?filter=cites:W4389671450,"[{'year': 2024, 'cited_by_count': 4}]",2024-05-31T04:58:30.555626,2023-12-14
